from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
77,96,0,240,,
7703,12444,2,300,,
7703,7685,2,300,,
7707,10345,2,300,,
7719,10299,2,420,,
7719,10310,2,420,,
7727,12498,0,240,,
7727,7743,0,240,,
7727,7827,0,240,,
7727,8024,2,120,,
7727,8029,2,120,,
7732,11976,0,240,,
7732,7654,2,300,,
7732,7732,0,240,,
7736,8023,0,240,,
7736,8030,0,240,,
7737,7737,0,240,,
774,1977,0,240,,
774,2058,0,240,,
774,774,0,240,,
774,863,0,240,,
7742,3056,2,360,,
7742,3872,2,420,,
7743,12498,0,240,,
7743,7658,0,240,,
7743,7727,0,240,,
7743,7827,0,240,,
7743,8024,2,120,,
7743,8029,2,120,,
7745,12639,2,300,,
7768,12580,0,240,,
7768,7768,0,240,,
7768,7777,0,240,,
7768,8025,2,120,,
7768,8028,2,120,,
7771,7680,2,300,,
7777,8028,2,120,,
779,779,0,240,,
779,857,0,240,,
78,11438,2,360,,
78,35,2,360,,
78,77,0,240,,
78,78,0,240,,
78,8019,2,480,,
78,8035,2,540,,
78,938,2,360,,
78,95,0,240,,
7804,12639,2,300,,
782,10619,0,240,,
782,10620,2,300,,
7827,12498,0,240,,
7827,7658,0,240,,
7827,7727,0,240,,
7827,7743,0,240,,
7827,8024,2,120,,
7827,8029,2,120,,
785,1147,2,360,,
7851,12470,0,240,,
7851,7851,0,240,,
7851,7857,0,240,,
7861,12444,2,300,,
7864,11439,2,300,,
7865,12481,2,360,,
789,1533,0,240,,
789,1580,0,240,,
7926,7926,4,0,14303062,14303070
7926,7926,4,0,14303063,14303073
7926,7926,4,0,14303064,14303071
7926,7926,4,0,14303065,14303074
7926,7926,4,0,14303066,14303075
7926,7926,4,0,14303067,14303076
7926,7926,4,0,14303068,14303069
7926,7926,4,0,14303077,14303087
7926,7926,4,0,14303078,14303088
7926,7926,4,0,14303079,14303084
7926,7926,4,0,14303080,14303083
7926,7926,4,0,14303081,14303085
7926,7926,4,0,14303082,14303086
793,11010,0,240,,
793,11022,0,240,,
7956,7956,0,240,,
797,12134,0,240,,
797,12668,2,300,,
797,650,0,240,,
797,718,0,240,,
7979,7979,4,0,14303036,14303044
7979,7979,4,0,14303037,14303045
7979,7979,4,0,14303050,14303056
7979,7979,4,0,14303051,14303057
7979,7979,4,0,14303052,14303058
7979,7979,4,0,14303053,14303059
7979,7979,4,0,14303054,14303060
7979,7979,4,0,14303055,14303061
7979,7979,4,0,14321453,14303049
7979,7979,4,0,14321454,14303048
7979,7979,4,0,14321455,14303043
7979,7979,4,0,14321456,14303047
7979,7979,4,0,14321457,14303046
80,81,2,360,,
801,1992,0,240,,
801,2044,0,240,,
8020,11941,2,120,,
8020,11942,2,120,,
8020,11943,0,240,,
8020,12020,2,120,,
8020,12022,2,120,,
8020,12230,0,240,,
8020,12231,0,240,,
8020,12332,2,120,,
8021,11229,2,120,,
8021,12235,0,240,,
8021,12647,2,120,,
8021,3053,2,60,,
8021,3067,2,120,,
8021,3195,2,120,,
8021,3204,0,240,,
8021,3334,2,120,,
8021,3394,2,120,,
8021,3533,0,240,,
8021,3769,2,120,,
8021,3904,2,120,,
8021,3906,2,120,,
8021,3927,2,120,,
8021,7643,2,120,,
8022,3385,2,120,,
8022,3478,2,120,,
8022,3806,2,120,,
8022,3822,2,120,,
8023,11559,2,120,,
8023,7650,0,240,,
8024,12498,2,120,,
8024,7658,2,120,,
8024,7727,2,120,,
8024,7743,2,60,,
8024,7827,0,240,,
8025,12580,2,120,,
8025,7768,2,120,,
8025,7777,2,120,,
8028,12580,2,120,,
8028,7768,2,120,,
8028,7777,2,120,,
8029,12498,2,120,,
8029,7658,2,120,,
8029,7727,2,120,,
8029,7743,2,120,,
8029,7827,0,240,,
8030,11559,2,120,,
8030,7650,0,240,,
8030,7736,2,120,,
8031,3385,2,120,,
8031,3478,2,120,,
8031,3728,2,600,,
8031,3779,2,120,,
8031,3806,2,120,,
8031,3816,2,120,,
8031,3822,2,120,,
8032,11229,2,120,,
8032,12234,0,240,,
8032,12235,0,240,,
8032,12647,2,120,,
8032,3053,2,60,,
8032,3067,2,120,,
8032,3195,2,120,,
8032,3204,2,120,,
8032,3334,2,120,,
8032,3394,2,120,,
8032,3533,0,240,,
8032,3769,2,120,,
8032,3904,2,120,,
8032,3906,2,120,,
8032,3927,2,120,,
8032,7643,2,120,,
8033,11940,2,120,,
8033,11941,2,120,,
8033,11942,2,120,,
8033,11943,2,120,,
8033,12022,2,120,,
8033,12230,0,240,,
8033,12332,2,120,,
8034,11302,2,480,,
8034,11438,2,420,,
8034,35,2,480,,
8034,40,2,480,,
8034,645,2,420,,
8034,77,2,480,,
8034,78,2,480,,
8034,8035,2,480,,
8034,8039,2,300,,
8034,859,2,480,,
8034,9069,2,360,,
8034,938,2,420,,
8034,95,2,540,,
8036,10865,0,240,,
8036,10866,2,120,,
8036,10867,0,240,,
8036,12693,0,240,,
8036,4242,2,120,,
8036,4459,0,240,,
8036,4471,0,240,,
8036,4568,2,120,,
8036,989,2,120,,
8038,11302,2,480,,
8038,11438,2,480,,
8038,11526,2,600,,
8038,11535,2,600,,
8038,12138,2,480,,
8038,35,2,420,,
8038,40,2,480,,
8038,645,2,540,,
8038,78,2,540,,
8038,8039,2,360,,
8038,859,2,480,,
8038,9069,2,480,,
8038,938,2,480,,
8038,95,2,600,,
8038,96,2,600,,
8040,12948,2,360,,
8040,4496,2,360,,
8040,8535,2,300,,
8041,11525,2,360,,
8041,4494,2,480,,
8042,11495,2,300,,
8043,181,0,240,,
8043,235,0,240,,
8044,11588,0,240,,
8044,11589,2,300,,
8044,11606,2,300,,
8044,1231,2,300,,
8044,8754,2,360,,
8044,8763,2,360,,
8044,972,2,300,,
8045,12556,0,240,,
8045,1572,0,240,,
8045,695,0,240,,
8046,1065,0,240,,
8046,12393,0,240,,
8046,1615,0,240,,
8046,1832,0,240,,
8047,10921,0,240,,
8047,11674,0,240,,
8047,1685,0,240,,
8047,1736,0,240,,
8047,1801,0,240,,
8047,8563,0,240,,
8048,2539,0,240,,
8049,1173,2,300,,
8049,12405,0,240,,
8049,12409,0,240,,
8049,12410,0,240,,
8049,12411,2,300,,
8049,2016,2,300,,
8049,2414,2,300,,
8049,2523,2,300,,
8049,2671,2,300,,
8049,2761,2,300,,
8049,2833,2,300,,
8050,10202,0,240,,
8051,10429,0,240,,
8051,2477,0,240,,
8051,2630,0,240,,
8051,2692,0,240,,
8051,2799,0,240,,
8051,3023,0,240,,
8052,2203,0,240,,
8052,2252,0,240,,
8052,2397,0,240,,
8052,3535,0,240,,
8052,5989,0,240,,
8052,6984,0,240,,
8053,11710,0,240,,
8053,11712,0,240,,
8053,11714,0,240,,
8053,11715,0,240,,
8053,11716,0,240,,
8053,11718,0,240,,
8055,10914,0,240,,
8055,5148,0,240,,
8055,5252,0,240,,
8055,5890,0,240,,
8055,7639,0,240,,
8056,10884,0,240,,
8056,5844,2,300,,
8057,10880,0,240,,
8057,10881,0,240,,
8057,11764,2,360,,
8057,11882,2,300,,
8057,5045,0,240,,
8057,5122,0,240,,
8057,5262,0,240,,
8057,5494,0,240,,
8057,5667,0,240,,
8057,5768,2,300,,
8057,5769,2,300,,
8057,5793,0,240,,
8057,5891,2,300,,
8057,6467,0,240,,
8058,5042,0,240,,
8058,6468,2,360,,
8060,11764,2,360,,
8060,11882,2,300,,
8060,5045,0,240,,
8060,5262,0,240,,
8060,5667,0,240,,
8060,5768,0,240,,
8060,5769,2,300,,
8060,5793,0,240,,
8060,5891,0,240,,
8061,10884,0,240,,
8061,5844,2,300,,
8062,10914,0,240,,
8062,5148,0,240,,
8062,5252,0,240,,
8062,5890,0,240,,
8062,7639,0,240,,
8063,2339,2,300,,
8063,8054,0,240,,
8063,8978,0,240,,
8064,11710,0,240,,
8064,11712,0,240,,
8064,11714,0,240,,
8064,11715,0,240,,
8064,11716,0,240,,
8064,11718,0,240,,
8065,2203,0,240,,
8065,2252,0,240,,
8065,2397,0,240,,
8065,3535,0,240,,
8065,5989,0,240,,
8065,6984,0,240,,
8066,10429,0,240,,
8066,2477,0,240,,
8066,2630,0,240,,
8066,2692,0,240,,
8066,2799,0,240,,
8066,3023,0,240,,
8067,10202,0,240,,
8068,1173,2,300,,
8068,12405,0,240,,
8068,12409,0,240,,
8068,12410,0,240,,
8068,12411,2,300,,
8068,2016,2,300,,
8068,2414,2,300,,
8068,2523,2,300,,
8068,2671,2,300,,
8068,2761,2,300,,
8068,2833,2,300,,
8069,2539,0,240,,
8070,10921,0,240,,
8070,11674,0,240,,
8070,1685,0,240,,
8070,1736,0,240,,
8070,1801,0,240,,
8070,8563,0,240,,
8071,1065,0,240,,
8071,12393,0,240,,
8071,1615,0,240,,
8071,1832,0,240,,
8072,12556,2,300,,
8072,1572,0,240,,
8072,695,0,240,,
8073,11588,0,240,,
8073,11589,0,240,,
8073,11606,2,300,,
8073,1231,2,300,,
8073,8754,2,360,,
8073,8763,2,360,,
8073,972,2,300,,
8074,10480,2,300,,
8074,181,0,240,,
8074,235,0,240,,
8075,11495,2,300,,
8075,81,2,420,,
8076,11524,2,360,,
8076,11525,2,360,,
8076,11526,2,360,,
8076,11535,2,360,,
8076,11706,2,420,,
8076,4494,2,480,,
8076,4495,2,360,,
8076,4881,2,420,,
8076,77,2,420,,
8076,9129,2,360,,
8076,96,2,420,,
8077,12375,2,300,,
8077,12681,2,480,,
8077,409,2,300,,
8077,8535,2,300,,
8078,11302,2,360,,
8078,12138,2,360,,
8078,35,2,300,,
8078,8035,2,360,,
809,2156,2,300,,
809,2231,2,360,,
81,81,2,180,,
811,13043,2,300,,
811,761,0,240,,
8139,1482,0,240,,
8139,1709,0,240,,
8139,963,0,240,,
8140,12318,0,240,,
8140,1387,0,240,,
8140,1482,2,120,,
8140,1709,2,120,,
8140,963,0,240,,
815,1980,0,240,,
815,2054,0,240,,
8282,6706,0,240,,
8282,8283,2,480,,
8282,8485,0,240,,
8283,8483,2,300,,
8295,6631,2,300,,
8324,6631,2,360,,
834,1992,0,240,,
834,2044,0,240,,
8350,3386,2,480,,
8366,12946,0,240,,
8366,12947,0,240,,
8367,12946,0,240,,
8367,12947,0,240,,
8368,12946,2,360,,
8368,12947,2,360,,
8381,8381,0,240,,
8394,766,0,240,,
8396,8396,4,0,14271757,14271883
8396,8396,4,0,14271758,14271863
8396,8396,4,0,14271759,14271879
8396,8396,4,0,14271760,14271861
8396,8396,4,0,14271761,14271870
8396,8396,4,0,14271762,14271864
8396,8396,4,0,14271763,14271877
8396,8396,4,0,14271764,14271866
8396,8396,4,0,14271765,14271865
8396,8396,4,0,14271766,14271873
8396,8396,4,0,14271767,14271872
8396,8396,4,0,14271768,14271862
8396,8396,4,0,14271769,14271871
8396,8396,4,0,14271770,14271867
8396,8396,4,0,14271771,14271868
8396,8396,4,0,14271772,14271881
8396,8396,4,0,14271773,14271880
8396,8396,4,0,14271774,14271874
8396,8396,4,0,14271775,14271875
8396,8396,4,0,14271776,14271876
8396,8396,4,0,14271777,14271869
8396,8396,4,0,14271778,14271882
8396,8396,4,0,14271779,14271878
8396,8396,4,0,14271803,14271920
8396,8396,4,0,14271804,14271908
8396,8396,4,0,14271805,14271909
8396,8396,4,0,14271806,14271910
8396,8396,4,0,14271807,14271912
8396,8396,4,0,14271808,14271914
8396,8396,4,0,14271809,14271915
8396,8396,4,0,14271810,14271907
8396,8396,4,0,14271811,14271921
8396,8396,4,0,14271812,14271913
8396,8396,4,0,14271813,14271916
8396,8396,4,0,14271814,14271919
8396,8396,4,0,14271815,14271917
8396,8396,4,0,14271816,14271911
8396,8396,4,0,14271817,14271918
8396,8396,4,0,14271833,14271943
8396,8396,4,0,14271834,14271945
8396,8396,4,0,14271835,14271947
8396,8396,4,0,14271836,14271946
8396,8396,4,0,14271837,14271949
8396,8396,4,0,14271838,14271950
8396,8396,4,0,14271839,14271948
8396,8396,4,0,14271840,14271938
8396,8396,4,0,14271841,14271940
8396,8396,4,0,14271842,14271939
8396,8396,4,0,14271843,14271941
8396,8396,4,0,14271844,14271944
8396,8396,4,0,14271845,14271937
8396,8396,4,0,14271846,14271942
8396,8396,4,0,14271884,14271795
8396,8396,4,0,14271885,14271781
8396,8396,4,0,14271886,14271788
8396,8396,4,0,14271887,14271783
8396,8396,4,0,14271888,14271802
8396,8396,4,0,14271889,14271786
8396,8396,4,0,14271890,14271796
8396,8396,4,0,14271891,14271782
8396,8396,4,0,14271892,14271789
8396,8396,4,0,14271893,14271799
8396,8396,4,0,14271894,14271784
8396,8396,4,0,14271895,14271787
8396,8396,4,0,14271896,14271801
8396,8396,4,0,14271897,14271797
8396,8396,4,0,14271898,14271798
8396,8396,4,0,14271899,14271800
8396,8396,4,0,14271900,14271785
8396,8396,4,0,14271901,14271790
8396,8396,4,0,14271902,14271791
8396,8396,4,0,14271903,14271792
8396,8396,4,0,14271904,14271793
8396,8396,4,0,14271905,14271794
8396,8396,4,0,14271906,14271780
8396,8396,4,0,14271922,14271824
8396,8396,4,0,14271923,14271831
8396,8396,4,0,14271924,14271820
8396,8396,4,0,14271925,14271832
8396,8396,4,0,14271926,14271818
8396,8396,4,0,14271927,14271823
8396,8396,4,0,14271928,14271822
8396,8396,4,0,14271929,14271825
8396,8396,4,0,14271930,14271819
8396,8396,4,0,14271931,14271827
8396,8396,4,0,14271932,14271826
8396,8396,4,0,14271933,14271821
8396,8396,4,0,14271934,14271829
8396,8396,4,0,14271935,14271830
8396,8396,4,0,14271936,14271828
8396,8396,4,0,14271951,14271860
8396,8396,4,0,14271952,14271854
8396,8396,4,0,14271953,14271851
8396,8396,4,0,14271954,14271856
8396,8396,4,0,14271955,14271857
8396,8396,4,0,14271956,14271859
8396,8396,4,0,14271957,14271858
8396,8396,4,0,14271958,14271855
8396,8396,4,0,14271959,14271849
8396,8396,4,0,14271960,14271848
8396,8396,4,0,14271961,14271847
8396,8396,4,0,14271962,14271850
8396,8396,4,0,14271963,14271852
8396,8396,4,0,14271964,14271853
8408,7646,2,300,,
8412,12946,0,240,,
8412,12947,0,240,,
8412,8367,2,300,,
8412,8412,0,240,,
8417,12947,2,360,,
842,11010,0,240,,
842,11022,0,240,,
8443,8048,0,240,,
8443,8069,0,240,,
8467,4711,0,240,,
847,1533,0,240,,
847,1580,0,240,,
8483,6768,2,480,,
8483,6781,2,600,,
8483,8283,2,300,,
8485,8282,2,300,,
8490,6482,2,360,,
8490,6578,0,240,,
8497,8497,4,0,14321817,14321839
8497,8497,4,0,14321818,14321840
8497,8497,4,0,14321819,14321841
8497,8497,4,0,14321820,14321842
850,1147,2,360,,
850,1206,2,360,,
853,10620,2,300,,
8535,12375,2,300,,
8535,8535,0,240,,
8542,11128,0,240,,
8542,11129,0,240,,
8563,11674,0,240,,
8563,1685,0,240,,
8563,1801,0,240,,
8563,8047,0,240,,
8563,8070,0,240,,
8563,8563,0,240,,
857,1143,2,300,,
857,12749,2,360,,
857,176,2,360,,
857,857,0,240,,
857,8622,0,240,,
8573,10564,0,240,,
8573,8552,0,240,,
8573,8561,0,240,,
8573,8573,0,240,,
8573,8574,0,240,,
8573,8575,0,240,,
8573,8577,0,240,,
8573,8578,0,240,,
8575,10564,0,240,,
8575,8552,0,240,,
8575,8561,0,240,,
8575,8573,0,240,,
8575,8574,0,240,,
8575,8575,0,240,,
8575,8577,0,240,,
8575,8578,0,240,,
8577,10564,0,240,,
8577,8552,0,240,,
8577,8561,0,240,,
8577,8573,0,240,,
8577,8574,0,240,,
8577,8575,0,240,,
8578,10564,0,240,,
8578,8552,0,240,,
8578,8561,0,240,,
8578,8573,0,240,,
8578,8574,0,240,,
8578,8575,0,240,,
859,11302,2,420,,
859,11438,2,360,,
859,11535,2,420,,
859,12036,2,420,,
859,35,2,300,,
859,4881,2,420,,
859,645,2,300,,
859,78,2,360,,
859,8019,2,480,,
859,8035,2,480,,
859,859,0,240,,
859,9069,2,420,,
859,938,0,240,,
859,95,2,360,,
860,199,2,300,,
860,287,0,240,,
860,392,0,240,,
860,860,0,240,,
8605,4355,0,240,,
8605,8605,0,240,,
8617,9562,2,300,,
8617,9582,2,300,,
8622,2120,2,360,,
8622,779,2,300,,
8622,857,0,240,,
8622,887,2,300,,
863,1977,0,240,,
863,2058,0,240,,
863,774,0,240,,
863,863,0,240,,
8638,4611,0,240,,
8642,8642,0,240,,
8643,8643,0,240,,
8644,1423,0,240,,
8644,1451,2,300,,
8654,11592,0,240,,
8654,5805,0,240,,
8654,5826,0,240,,
8659,10021,2,480,,
8659,8679,2,120,,
8659,8680,2,120,,
8659,8748,0,240,,
8659,8757,0,240,,
8672,12227,0,240,,
8672,8657,0,240,,
8672,8676,0,240,,
8672,8685,0,240,,
8672,8687,0,240,,
8672,8688,0,240,,
8672,8689,0,240,,
8672,8690,0,240,,
8672,8746,0,240,,
8672,8755,0,240,,
8673,8673,0,240,,
8673,8674,0,240,,
8673,8743,2,420,,
8673,8751,0,240,,
8673,8760,0,240,,
8673,9505,0,240,,
8674,8673,0,240,,
8674,8751,2,300,,
8674,8760,2,300,,
8674,9505,0,240,,
8679,10021,2,480,,
8679,8659,0,240,,
8679,8680,0,240,,
8679,8748,0,240,,
8679,8757,0,240,,
8680,10021,2,480,,
8680,8659,0,240,,
8680,8679,2,120,,
8680,8748,0,240,,
8680,8757,0,240,,
8683,10017,2,300,,
8683,10018,0,240,,
8683,8683,0,240,,
8683,8683,4,0,14272015,14271045
8683,8683,4,0,14272016,14271034
8683,8683,4,0,14272017,14271071
8683,8683,4,0,14272018,14271036
8683,8683,4,0,14272019,14271037
8683,8683,4,0,14272020,14271039
8683,8683,4,0,14272021,14271032
8683,8683,4,0,14272022,14271069
8683,8683,4,0,14272023,14271070
8683,8683,4,0,14272024,14271074
8683,8683,4,0,14272025,14271046
8683,8683,4,0,14272026,14271047
8683,8683,4,0,14272027,14271048
8683,8683,4,0,14272028,14271033
8683,8683,4,0,14272029,14271075
8683,8683,4,0,14272030,14271076
8683,8683,4,0,14272031,14271077
8683,8683,4,0,14272032,14271040
8683,8683,4,0,14272033,14271030
8683,8683,4,0,14272034,14271081
8683,8683,4,0,14272035,14271078
8683,8683,4,0,14272036,14271079
8683,8683,4,0,14272037,14271080
8683,8683,4,0,14272038,14271038
8683,8683,4,0,14272039,14271035
8683,8683,4,0,14272040,14271057
8683,8683,4,0,14272041,14271049
8683,8683,4,0,14272042,14271050
8683,8683,4,0,14272043,14271051
8683,8683,4,0,14272044,14271052
8683,8683,4,0,14272045,14271053
8683,8683,4,0,14272046,14271054
8683,8683,4,0,14272047,14271055
8683,8683,4,0,14272048,14271031
8683,8683,4,0,14272049,14271056
8683,8683,4,0,14272050,14271058
8683,8683,4,0,14272051,14271072
8683,8683,4,0,14272052,14271060
8683,8683,4,0,14272053,14271061
8683,8683,4,0,14272054,14271062
8683,8683,4,0,14272055,14271063
8683,8683,4,0,14272056,14271064
8683,8683,4,0,14272057,14271065
8683,8683,4,0,14272058,14271066
8683,8683,4,0,14272059,14271067
8683,8683,4,0,14272060,14271059
8683,8683,4,0,14272061,14271041
8683,8683,4,0,14272062,14271073
8683,8683,4,0,14272063,14271043
8683,8683,4,0,14272064,14271044
8683,8683,4,0,14272065,14271068
8683,8683,4,0,14272066,14271042
8683,8683,4,0,14272067,14271042
8683,8683,4,0,14272104,14271149
8683,8683,4,0,14272105,14271146
8683,8683,4,0,14272106,14271148
8683,8683,4,0,14272107,14271145
8683,8683,4,0,14272108,14271121
8683,8683,4,0,14272109,14271153
8683,8683,4,0,14272110,14271118
8683,8683,4,0,14272111,14271151
8683,8683,4,0,14272112,14271150
8683,8683,4,0,14272113,14271152
8683,8683,4,0,14272114,14271141
8683,8683,4,0,14272115,14271130
8683,8683,4,0,14272116,14271128
8683,8683,4,0,14272117,14271127
8683,8683,4,0,14272118,14271126
8683,8683,4,0,14272119,14271125
8683,8683,4,0,14272120,14271124
8683,8683,4,0,14272121,14271123
8683,8683,4,0,14272122,14271120
8683,8683,4,0,14272123,14271122
8683,8683,4,0,14272124,14271132
8683,8683,4,0,14272125,14271147
8683,8683,4,0,14272126,14271129
8683,8683,4,0,14272127,14271142
8683,8683,4,0,14272128,14271135
8683,8683,4,0,14272129,14271139
8683,8683,4,0,14272130,14271138
8683,8683,4,0,14272131,14271137
8683,8683,4,0,14272132,14271136
8683,8683,4,0,14272133,14271143
8683,8683,4,0,14272134,14271144
8683,8683,4,0,14272135,14271133
8683,8683,4,0,14272136,14271119
8683,8683,4,0,14272137,14271134
8683,8683,4,0,14272138,14271140
8683,8683,4,0,14272139,14271131
8683,8683,4,0,14272174,14271189
8683,8683,4,0,14272175,14271205
8683,8683,4,0,14272176,14271202
8683,8683,4,0,14272177,14271194
8683,8683,4,0,14272178,14271220
8683,8683,4,0,14272179,14271200
8683,8683,4,0,14272180,14271192
8683,8683,4,0,14272181,14271193
8683,8683,4,0,14272182,14271195
8683,8683,4,0,14272183,14271219
8683,8683,4,0,14272184,14271218
8683,8683,4,0,14272185,14271203
8683,8683,4,0,14272186,14271217
8683,8683,4,0,14272187,14271216
8683,8683,4,0,14272188,14271215
8683,8683,4,0,14272189,14271214
8683,8683,4,0,14272190,14271213
8683,8683,4,0,14272191,14271191
8683,8683,4,0,14272192,14271201
8683,8683,4,0,14272193,14271211
8683,8683,4,0,14272194,14271210
8683,8683,4,0,14272195,14271208
8683,8683,4,0,14272196,14271207
8683,8683,4,0,14272197,14271209
8683,8683,4,0,14272198,14271199
8683,8683,4,0,14272199,14271198
8683,8683,4,0,14272200,14271204
8683,8683,4,0,14272201,14271196
8683,8683,4,0,14272202,14271197
8683,8683,4,0,14272203,14271190
8683,8683,4,0,14272204,14271188
8683,8683,4,0,14272205,14271212
8683,8683,4,0,14272206,14271206
8683,8683,4,0,14321460,14271041
8683,8697,0,240,,
8683,8749,0,240,,
8683,8758,0,240,,
8687,12227,0,240,,
8687,8657,0,240,,
8687,8672,0,240,,
8687,8676,0,240,,
8687,8685,0,240,,
8687,8687,0,240,,
8687,8688,0,240,,
8687,8689,0,240,,
8687,8690,0,240,,
8687,8691,0,240,,
8687,8746,0,240,,
8687,8755,0,240,,
8688,8689,0,240,,
8689,8688,0,240,,
869,1018,0,240,,
8691,12227,0,240,,
8691,8657,0,240,,
8691,8672,0,240,,
8691,8676,0,240,,
8691,8685,0,240,,
8691,8687,0,240,,
8691,8688,0,240,,
8691,8689,0,240,,
8691,8690,0,240,,
8691,8691,0,240,,
8691,8746,0,240,,
8691,8755,0,240,,
8697,10017,2,360,,
8697,10018,0,240,,
8697,8683,0,240,,
8697,8697,0,240,,
8697,8697,4,0,14270981,14271983
8697,8697,4,0,14270982,14271999
8697,8697,4,0,14270983,14271984
8697,8697,4,0,14270984,14271966
8697,8697,4,0,14270985,14272000
8697,8697,4,0,14270986,14272001
8697,8697,4,0,14270987,14272002
8697,8697,4,0,14270988,14272003
8697,8697,4,0,14270989,14272004
8697,8697,4,0,14270990,14272005
8697,8697,4,0,14270991,14272007
8697,8697,4,0,14270992,14272008
8697,8697,4,0,14270993,14272009
8697,8697,4,0,14270994,14272010
8697,8697,4,0,14270995,14272011
8697,8697,4,0,14270996,14271969
8697,8697,4,0,14270997,14271989
8697,8697,4,0,14270998,14271990
8697,8697,4,0,14270999,14271991
8697,8697,4,0,14271000,14271992
8697,8697,4,0,14271001,14271993
8697,8697,4,0,14271002,14271994
8697,8697,4,0,14271003,14271971
8697,8697,4,0,14271004,14271972
8697,8697,4,0,14271005,14271973
8697,8697,4,0,14271006,14272006
8697,8697,4,0,14271007,14271997
8697,8697,4,0,14271008,14271998
8697,8697,4,0,14271009,14272013
8697,8697,4,0,14271010,14271987
8697,8697,4,0,14271011,14271970
8697,8697,4,0,14271012,14271974
8697,8697,4,0,14271013,14271976
8697,8697,4,0,14271014,14271977
8697,8697,4,0,14271015,14271967
8697,8697,4,0,14271016,14271968
8697,8697,4,0,14271017,14271965
8697,8697,4,0,14271018,14271975
8697,8697,4,0,14271019,14271995
8697,8697,4,0,14271020,14272012
8697,8697,4,0,14271021,14271996
8697,8697,4,0,14271022,14271986
8697,8697,4,0,14271023,14271988
8697,8697,4,0,14271024,14271985
8697,8697,4,0,14271025,14271978
8697,8697,4,0,14271026,14271979
8697,8697,4,0,14271027,14271980
8697,8697,4,0,14271028,14271981
8697,8697,4,0,14271029,14271982
8697,8697,4,0,14271082,14272103
8697,8697,4,0,14271083,14272102
8697,8697,4,0,14271084,14272079
8697,8697,4,0,14271085,14272082
8697,8697,4,0,14271086,14272093
8697,8697,4,0,14271087,14272078
8697,8697,4,0,14271088,14272081
8697,8697,4,0,14271089,14272101
8697,8697,4,0,14271090,14272100
8697,8697,4,0,14271091,14272099
8697,8697,4,0,14271092,14272080
8697,8697,4,0,14271093,14272069
8697,8697,4,0,14271094,14272096
8697,8697,4,0,14271095,14272074
8697,8697,4,0,14271096,14272073
8697,8697,4,0,14271097,14272072
8697,8697,4,0,14271098,14272071
8697,8697,4,0,14271099,14272091
8697,8697,4,0,14271100,14272095
8697,8697,4,0,14271101,14272094
8697,8697,4,0,14271102,14272075
8697,8697,4,0,14271103,14272098
8697,8697,4,0,14271104,14272097
8697,8697,4,0,14271105,14272076
8697,8697,4,0,14271106,14272092
8697,8697,4,0,14271107,14272077
8697,8697,4,0,14271108,14272070
8697,8697,4,0,14271109,14272090
8697,8697,4,0,14271110,14272089
8697,8697,4,0,14271111,14272088
8697,8697,4,0,14271112,14272087
8697,8697,4,0,14271113,14272085
8697,8697,4,0,14271114,14272086
8697,8697,4,0,14271115,14272084
8697,8697,4,0,14271116,14272083
8697,8697,4,0,14271117,14272068
8697,8697,4,0,14271154,14272163
8697,8697,4,0,14271155,14272173
8697,8697,4,0,14271156,14272143
8697,8697,4,0,14271157,14272153
8697,8697,4,0,14271158,14272155
8697,8697,4,0,14271159,14272148
8697,8697,4,0,14271160,14272142
8697,8697,4,0,14271161,14272141
8697,8697,4,0,14271162,14272140
8697,8697,4,0,14271163,14272152
8697,8697,4,0,14271164,14272151
8697,8697,4,0,14271165,14272159
8697,8697,4,0,14271166,14272149
8697,8697,4,0,14271167,14272144
8697,8697,4,0,14271168,14272147
8697,8697,4,0,14271169,14272157
8697,8697,4,0,14271170,14272156
8697,8697,4,0,14271171,14272154
8697,8697,4,0,14271172,14272172
8697,8697,4,0,14271173,14272171
8697,8697,4,0,14271174,14272170
8697,8697,4,0,14271175,14272169
8697,8697,4,0,14271176,14272167
8697,8697,4,0,14271177,14272166
8697,8697,4,0,14271178,14272165
8697,8697,4,0,14271179,14272164
8697,8697,4,0,14271180,14272158
8697,8697,4,0,14271181,14272150
8697,8697,4,0,14271182,14272162
8697,8697,4,0,14271183,14272161
8697,8697,4,0,14271184,14272160
8697,8697,4,0,14271185,14272145
8697,8697,4,0,14271186,14272146
8697,8697,4,0,14271187,14272168
8697,8749,0,240,,
8697,8758,0,240,,
8699,2943,2,300,,
8703,10028,2,480,,
8703,10029,2,420,,
8703,9510,2,360,,
8703,9511,2,360,,
8710,2881,2,120,,
8710,2899,2,120,,
8710,8710,2,120,,
8737,8701,2,300,,
8738,8743,2,420,,
8742,1782,0,240,,
8742,8742,0,240,,
8743,8673,2,360,,
8743,8674,2,360,,
8743,8743,0,240,,
8743,9505,2,360,,
8746,12227,0,240,,
8746,8657,0,240,,
8746,8672,0,240,,
8746,8676,0,240,,
8746,8685,0,240,,
8746,8687,0,240,,
8746,8688,0,240,,
8746,8689,0,240,,
8746,8690,0,240,,
8746,8691,0,240,,
8746,8746,2,60,,
8746,8755,2,120,,
8747,10971,0,240,,
8747,10972,0,240,,
8747,8747,2,60,,
8747,8756,0,240,,
8747,9952,0,240,,
8748,8659,0,240,,
8748,8679,0,240,,
